time,memory,continent,program_vocabulary,program_length,calculated_estimated_program_length,volume,difficulty,effort,loc,slocP,lsloc,comments,blankLine,cyclomatic_complexity,numberOfFunction,gender
1668,36000,AsiaEurope,46,433,231.2692727,2391.702327,24.6,58835.87724,116,71,54,45,17,17,2,female
405,56300,Asia,79,562,421.065676,3542.72478,71.96875,254965.474,87,13,13,74,0,5,2,female
1544,33800,Asia,60,513,296.1564001,3030.234876,36.75,111361.1317,106,97,92,9,5,29,4,female
295,30700,Asia,46,430,217.5786534,2375.131641,27.04545455,64236.51484,111,88,78,23,10,18,2,female
389,22900,Asia,97,611,544.8715078,4032.546747,60.40178571,243573.0245,84,70,70,14,0,21,4,female
826,32600,Asia,77,533,407.6639356,3340.197226,48.96774194,163561.9158,92,49,49,43,0,13,5,female
436,52600,Asia,89,563,487.5430078,3645.837922,59.87234043,218284.8492,92,78,78,14,0,25,4,female
280,34900,Unknown,58,289,283.5668306,1692.956508,42.71428571,72313.42797,108,54,48,54,6,16,4,female
1684,49800,Asia,105,823,603.0459669,5525.824061,76.33333333,421804.57,133,74,56,59,18,19,4,female
701,66400,Asia,50,470,250.4773318,2652.612409,31.5,83557.29089,108,75,68,33,7,18,4,female
810,21800,Europe,43,133,191.698301,721.6932124,32.88235294,23730.97092,93,73,67,20,6,18,4,female
888,66400,Asia,50,467,250.4773318,2635.680841,31.5,83023.94648,108,75,68,33,7,18,4,female
1528,64100,AsiaEurope,60,512,297.5287411,3024.327985,69.95454545,211565.4895,98,82,74,16,8,24,3,female
811,35300,Asia,58,391,285.8598074,2290.470569,38.95,89213.82867,106,87,84,19,3,9,3,female
436,31700,Asia,97,560,543.5562547,3695.951192,63.60576923,235083.8186,104,74,51,30,23,26,3,female
265,51000,Asia,86,619,467.1963626,3977.857883,60.85897436,242088.3509,129,68,49,61,19,25,5,female
373,28900,Europe,66,529,333.6312234,3197.484489,69.53448276,222335.4301,108,64,56,44,8,20,3,female
467,35400,Asia,80,593,426.6582949,3748.90336,49.38888889,185154.1715,103,79,79,24,0,23,4,female
249,28900,AsiaEurope,97,510,543.5562547,3365.95555,53.65384615,180596.4612,91,66,57,25,9,24,7,female
264,28900,AsiaEurope,97,512,543.5562547,3379.155375,53.65384615,181304.6826,91,66,57,25,9,24,7,female
467,76700,Asia,85,574,459.8067162,3678.990397,55.6744186,204825.6514,113,33,33,80,0,9,1,female
249,21800,AsiaEurope,90,487,494.5555318,3161.532458,49.875,157681.4313,89,43,36,46,7,9,3,female
1544,49900,Asia,66,554,333.3240179,3348.594342,52.2,174796.6247,132,98,70,34,28,26,4,female
280,35300,Europe,45,439,212.7441865,2410.923509,24.5,59067.62598,156,70,17,86,53,20,6,female
951,23300,Asia,91,638,501.8524417,4151.97298,72.57,301308.6792,109,39,13,70,26,12,2,female
436,35900,Asia,81,580,432.9647657,3677.113002,57.18181818,210264.0071,112,69,53,43,16,19,3,female
233,30300,Asia,97,673,544.8715078,4441.741343,61.86607143,274793.0872,93,44,37,49,7,17,4,female
373,74100,Asia,85,539,460.0105131,3454.661715,48.88888889,168894.5727,94,78,78,16,0,17,3,female
342,59600,Asia,94,596,522.6230769,3906.534956,63.23529412,247030.8869,113,94,81,19,13,26,6,female
264,53800,AsiaEurope,63,499,320.925614,2982.662682,32.42105263,96701.06379,138,65,46,73,19,19,6,female
249,23300,Asia,81,685,432.536756,4342.797252,59.45,258179.2966,124,88,88,36,0,21,6,female
1543,32300,Asia,114,739,665.3547617,5049.50572,76.02459016,383886.6029,98,74,70,24,4,31,7,female
889,35200,Asia,74,582,385.6555921,3613.901859,80.22857143,289938.1834,115,81,68,34,13,23,5,female
248,30300,Asia,96,675,536.6378566,4444.849688,68.11538462,302762.6461,99,50,44,49,6,17,4,female
436,26200,Asia,84,738,452.9890166,4717.530258,82.85365854,390864.6411,152,115,98,37,17,28,5,female
1637,63900,Unknown,60,477,304.2149912,2817.586814,33,92980.36487,118,69,52,49,17,18,4,female
265,25300,Asia,48,502,244.9390249,2803.651175,25.8,72334.20032,113,56,26,57,30,22,6,female
811,24300,Asia,100,740,565.4268669,4916.45358,70.71428571,347663.5032,110,85,84,25,1,25,8,female
374,33900,Asia,88,701,480.9553238,4528.061565,80.83333333,366018.3098,121,94,82,27,12,27,9,female
280,37400,AsiaEurope,90,552,495.424379,3583.502909,45.11764706,161679.2195,128,68,45,60,23,12,3,female
265,21800,Europe,108,694,624.7832923,4687.891927,62.18461538,291514.7564,130,81,67,49,14,32,14,female
467,31600,Asia,107,804,615.8588276,5420.139457,93.50819672,506827.4666,88,62,57,26,5,26,10,female
327,43600,Asia,84,792,452.9890166,5062.715399,82.85365854,419464.4929,162,122,105,40,17,29,6,female
607,41300,North America,95,668,530.851908,4388.663546,53.09090909,232998.1374,149,81,59,68,22,18,6,female
295,33700,Asia,91,642,501.4075845,4178.004159,85.55208333,357436.96,129,62,44,67,18,25,8,female
545,93800,Europe,112,780,653.0138619,5309.736839,64.12121212,340466.7622,134,97,96,37,1,28,5,female
295,34800,Asia,52,535,259.6966127,3049.735249,29.4,89662.21633,125,110,108,15,2,32,9,female
389,37500,Asia,87,675,473.7434822,4348.98686,69.9673913,304287.2654,114,91,86,23,5,31,7,female
1512,21700,Asia,82,478,439.6362367,3038.909858,34.97727273,106292.7789,105,55,47,50,8,13,3,female
889,19500,Asia,63,318,314.1308434,1900.775016,38.125,72467.04747,133,57,55,76,2,14,2,female
327,36900,Asia,52,536,259.6966127,3055.435689,29.4,89829.80925,131,112,110,19,2,32,9,female
826,21000,Unknown,99,583,558.5412601,3864.91491,58.35714286,225545.3915,125,63,34,62,29,19,6,female
249,30700,Asia,88,685,480.7253082,4424.710659,65.42553191,289489.0484,163,110,108,53,2,28,9,female
264,27500,Asia,119,821,703.680997,5660.645384,75.36231884,426599.3622,169,115,97,54,18,32,12,female
920,20900,Asia,110,1039,637.6343112,7045.832742,115.2619048,812116.1025,158,5,-9,153,14,1,1,female
810,38000,Asia,0,0,0,0,0,0,225,153,114,72,39,37,10,female
451,46400,Asia,95,746,529.5086837,4901.112284,72.90196078,357300.6955,149,118,110,31,8,36,6,female
498,112100,Asia,0,0,0,0,0,0,124,84,72,40,12,22,4,female
233,24400,Asia,80,753,426.6582949,4760.411855,55.92857143,266243.0345,185,133,125,52,8,23,9,female
311,22100,Asia,80,580,426.6582949,3666.718295,46.92857143,172073.8514,130,78,77,52,1,14,3,female
405,34300,Asia,124,1033,744.345223,7183.684789,64.87179487,466018.526,187,96,48,91,48,31,8,female
264,29600,Asia,93,508,515.2115894,3321.892676,45.86666667,152364.1441,184,54,16,130,38,17,4,female
233,115800,Asia,70,1098,368.6313714,6729.952753,41.25,277610.551,191,143,128,48,15,51,19,female
514,42200,Asia,110,988,638.08385,6699.983397,76.1875,510454.9851,140,79,64,61,15,21,5,female
842,30700,Asia,101,565,575.2908578,3761.889488,39,146713.69,132,51,41,81,10,18,4,female
1668,77100,Asia,104,732,594.2093292,4904.721874,41.18644068,202008.0365,133,70,61,63,9,17,2,female
374,30900,Asia,77,792,406.0022373,4963.29494,46.2,229304.2262,241,171,142,70,29,41,14,female
312,51500,Asia,127,1214,764.7353731,8484.26321,98.7012987,837407.7973,172,23,23,149,0,9,4,female
327,43600,Asia,98,1269,550.2415647,8394.066792,92.5,776451.1783,261,193,165,68,28,46,17,female
467,21900,Asia,93,739,518.5920309,4832.438361,50.52631579,244165.3067,189,49,31,140,18,13,4,female
358,141800,Asia,153,1665,967.9654031,12083.55076,86.92,1050302.232,139,66,61,73,5,51,34,female
436,30300,Asia,138,1309,848.3780137,9305.058514,114.4176471,1064662.901,199,123,84,76,39,56,21,female
311,30300,Asia,144,1313,894.3150596,9414.111527,113.0898876,1064640.815,199,123,84,76,39,55,20,female
296,141800,Asia,161,1719,1032.100893,12601.84611,88.06542056,1109786.878,141,68,63,73,5,53,34,female
327,141800,Asia,161,1719,1032.100893,12601.84611,88.06542056,1109786.878,141,68,63,73,5,53,34,female
483,15300,Asia,108,1044,621.7684232,7052.102552,89.47368421,630977.5968,295,169,146,126,23,42,12,female
311,32000,Asia,143,1433,881.4725755,10260.09563,96.42857143,989366.3639,207,109,70,98,39,55,33,female
296,25400,Asia,125,1567,746.422204,10915.38397,116.0955882,1267227.923,295,195,159,100,36,52,24,female
265,20000,Asia,16,253,55.30296891,1012,7,7084,256,83,72,173,11,26,8,female
280,53200,Asia,6,14,15.509775,36.18947501,0,0,190,108,108,82,0,81,40,female
280,25400,Asia,136,2041,829.6185035,14465.51166,154.012987,2227876.659,369,249,206,120,43,72,29,female
405,44000,Asia,135,2045,821.9184309,14472.0879,156.0394737,2258216.978,370,250,207,120,43,72,29,female
358,34600,Asia,49,373,235.7693245,2094.286772,30.83333333,64573.84213,285,68,23,217,45,34,18,female
233,17200,Asia,71,321,366.1306865,1974.068825,29.12820513,57501.08168,105,38,38,67,0,13,3,female
31,500,Asia,77,323,405.551932,2024.172053,45.30769231,91710.56454,27,18,16,9,2,12,1,female
62,19500,Asia,67,322,339.5249056,1953.280719,31.08571429,60719.12636,56,49,49,7,0,16,2,female
78,31300,Unknown,98,434,553.8346812,2870.784072,39.58333333,113635.2029,41,35,35,6,0,15,1,female
93,31500,Asia,58,352,284.2247957,2062.00931,40.90909091,84354.92633,41,36,36,5,0,21,1,female
62,15900,Asia,63,346,316.1697866,2068.138854,30.0625,62173.42428,38,26,26,12,0,7,1,female
62,15800,Asia,0,0,0,0,0,0,49,38,33,11,5,16,4,female
62,16500,Asia,64,383,322.9162238,2298,27.5,63195,63,54,54,9,0,17,2,female
46,21400,Asia,77,381,405.551932,2387.645672,35.92105263,85766.74585,65,56,56,9,0,18,1,female
171,4100,Asia,78,381,413.1887278,2394.738245,58.23529412,139458.2861,55,35,31,20,4,20,3,female
280,15800,Asia,97,411,544.452116,2712.564178,38.56363636,104606.3386,54,47,47,7,0,17,4,female
78,4100,Asia,81,375,432.9647657,2377.443751,33.63636364,79968.56254,53,32,29,21,3,7,2,female
46,20700,Asia,86,471,466.9609738,3026.770699,42.17391304,127650.7643,55,48,48,7,0,19,2,female
77,16100,Asia,75,510,392.17102,3176.697532,73.94594595,234903.904,57,48,48,9,0,16,1,female
46,16000,South Africa,85,484,460.2145365,3102.145213,43.66304348,135449.1013,61,51,51,10,0,20,4,female
78,4000,Europe,73,404,378.9461511,2500.689122,64.6,161544.5173,59,42,35,17,7,16,1,female
46,15600,Asia,64,330,320.1804545,1980,24.93333333,49368,54,43,41,11,2,19,4,female
62,4100,Asia,82,562,439.6362367,3572.944227,44.47727273,158914.8148,58,49,49,9,0,25,1,female
78,15900,AsiaEurope,59,390,288.3819626,2294.230789,62.22222222,142752.138,53,43,38,10,5,18,2,female
655,96900,North America,72,378,372.3949821,2332.231651,46.94117647,109477.6975,71,39,20,32,19,14,3,female
155,58200,Asia,87,551,473.5443757,3550.061866,71.34090909,253264.6409,60,52,51,8,1,19,2,female
171,4000,Asia,65,422,326.5538222,2541.439217,47.86764706,121652.7155,83,57,51,26,6,19,4,female
15,600,Asia,71,471,366.1306865,2896.530893,36.5625,105904.4108,51,19,19,32,0,10,1,female
61,16000,Asia,83,470,446.2065082,2996.268533,33.95348837,101733.7688,52,31,31,21,0,12,1,female
46,16200,Asia,82,470,439.3544556,2988.049442,50,149402.4721,63,44,38,19,6,20,1,female
46,4000,Asia,70,445,359.4212455,2727.530943,57,155469.2637,74,46,40,28,6,17,1,female
374,47200,Asia,89,522,490.9485208,3380.332851,33.38181818,112841.6566,70,63,63,7,0,20,3,female
140,15900,Asia,69,403,354.8592943,2461.735356,76.22222222,187638.9394,62,54,52,8,2,16,3,female
764,66300,AsiaEurope,34,294,162,1495.714075,16,23931.42521,58,38,35,20,3,15,2,female
31,20800,Asia,73,478,380.0574174,2958.736139,43.35483871,128275.5281,63,36,35,27,1,21,1,female
467,236200,Asia,82,530,439.6362367,3369.502562,54.42105263,183371.8763,62,52,52,10,0,20,3,female
451,236200,Asia,82,530,439.6362367,3369.502562,54.42105263,183371.8763,62,52,52,10,0,20,3,female
46,15900,Europe,56,333,270.5069309,1933.849189,19.36956522,37457.81799,50,44,44,6,0,19,1,female
155,4100,Asia,84,499,453.2640759,3189.766394,64.03846154,204267.7325,72,50,45,22,5,27,4,female
155,62600,Asia,37,339,181.5249056,1766.004691,17.5,30905.08209,71,54,44,17,10,7,2,female
155,4200,Asia,84,500,453.2640759,3196.158711,64.03846154,204677.0867,72,50,45,22,5,27,4,female
139,17100,Europe,63,490,314.9612072,2928.867163,53.36538462,156300.1226,66,51,50,15,1,20,3,female
62,31500,Asia,71,450,365.8862514,2767.386204,58.72727273,162521.0443,45,40,40,5,0,18,2,female
124,31500,Asia,42,442,210.885574,2383.404301,19.5,46476.38387,47,28,24,19,4,10,1,female
61,4000,Asia,81,371,432.6080183,2352.084351,49,115252.1332,69,54,52,15,2,18,2,female
46,4200,Asia,56,435,276.8771238,2526.199391,28.75,72628.23249,77,64,64,13,0,19,1,female
77,19700,Asia,66,377,333.3240179,2278.736583,29.4,66994.85554,67,58,56,9,2,19,2,female
62,47400,Asia,88,414,482.043467,2674.20469,39.53921569,105735.956,63,50,45,13,5,17,3,female
61,32000,Asia,96,562,536.6378566,3700.748925,44.42307692,164398.6542,55,45,45,10,0,29,4,female
155,19400,AsiaEurope,75,449,392.9423377,2796.739592,78.27272727,218908.4353,63,53,48,10,5,19,1,female
186,31600,Asia,68,386,347.4830616,2349.760657,62.14285714,146020.8408,61,45,45,16,0,17,3,female
187,15800,Europe,83,455,446.2065082,2900.642941,90.8375,263487.1532,72,35,22,37,13,14,3,female
935,20300,South America,71,490,365.6422056,3013.376089,61.25,184569.2854,71,64,64,7,0,19,5,female
468,15900,Asia,69,360,352.7497745,2199.068804,42.78125,94078.91229,75,50,40,25,10,17,2,female
46,16000,Asia,72,489,372.5956925,3017.093326,68.54545455,206808.0334,72,48,44,24,4,19,1,female
873,16800,AsiaEurope,66,371,333.6312234,2242.470218,52.94827586,118734.9317,64,39,28,25,11,11,1,female
46,16100,Asia,71,537,370.1802547,3302.414203,83.72,276478.1171,62,48,48,14,0,13,2,female
826,15800,Asia,77,437,405.7769322,2738.585718,49.54166667,135674.1008,56,42,41,14,1,15,2,female
93,126000,Asia,0,0,0,0,0,0,76,55,46,21,9,16,3,female
202,15900,Asia,60,440,296.7916995,2599.031862,35.39130435,91983.12764,86,60,56,26,4,19,2,female
46,17500,Asia,81,543,433.2506894,3442.538552,46.875,161368.9946,84,69,67,15,2,15,5,female
702,15700,AsiaEurope,74,489,385.5385456,3036.422696,65.44444444,198716.9964,72,52,52,20,0,24,2,female
342,39500,Asia,79,541,419.0808777,3410.345385,60.96052632,207896.4496,59,49,49,10,0,30,4,female
327,39700,Asia,79,541,419.0808777,3410.345385,60.96052632,207896.4496,59,49,49,10,0,30,4,female
155,16000,Asia,76,440,398.8804611,2749.088106,66.93243243,184003.1539,81,51,32,30,19,18,5,female
31,8000,Asia,78,482,412.5946318,3029.563869,33.42857143,101273.9922,89,60,50,29,10,15,1,female
46,8000,Asia,79,496,419.4466845,3126.675251,35.1627907,109942.6274,79,60,60,19,0,16,1,female
140,19600,Asia,73,535,378.8670746,3311.556139,62.69444444,207616.1724,76,61,51,15,10,23,2,female
732,97100,Unknown,74,575,385.6555921,3570.435685,51.15384615,182641.5177,91,64,59,27,5,24,4,female
46,15800,Asia,70,452,359.2147805,2770.435924,71.75757576,198799.7657,74,55,42,19,13,16,2,female
46,17200,Europe,61,433,302.7888745,2568.009267,70.14583333,180135.1501,55,49,46,6,3,20,1,female
31,600,Asia,91,531,501.5981141,3455.638954,70,241894.7268,62,45,40,17,5,22,4,female
405,40600,Asia,100,579,567.2905595,3846.792734,44.66666667,171823.4088,97,60,48,37,12,27,6,female
109,31400,Asia,70,514,360.541081,3150.451471,78.46551724,247201.8042,97,73,63,24,10,23,3,female
46,4000,Asia,91,571,501.8524417,3715.95074,46.74,173683.5376,69,46,43,23,3,26,1,female
296,4000,Asia,96,567,537.6344164,3733.673738,48.08181818,179521.8218,85,73,68,12,5,20,4,female
46,4000,Asia,92,579,508.6701412,3777.142373,47.88,180849.5768,69,46,43,23,3,26,1,female
61,16800,Europe,59,400,290.8572701,2353.05722,46.25,108828.8964,63,54,50,9,4,17,1,female
62,4200,Asia,85,567,460.0105131,3634.124661,46.125,167624,58,48,46,10,2,32,5,female
77,31400,Asia,69,441,352.7497745,2693.859285,45.09375,121476.2172,62,50,49,12,1,19,2,female
62,15800,Europe,62,440,307.3464548,2619.846377,43.24137931,113285.7709,74,63,59,11,4,22,1,female
46,15800,Asia,74,584,385.5385456,3626.320766,46.42105263,168337.6271,99,67,61,32,6,18,3,female
795,16000,Asia,61,408,303.4631705,2419.740834,54.52173913,131928.4785,96,70,52,26,18,21,4,female
140,27600,Asia,99,684,561.9099458,4534.479928,64.4516129,292254.545,85,70,63,15,7,27,1,female
358,800,Europe,74,553,385.6555921,3433.827711,80.22857143,275491.0918,75,62,52,13,10,30,2,female
93,35600,Asia,67,409,339.9564924,2481.030479,33.91666667,84148.28374,86,74,67,12,7,23,3,female
514,16100,Asia,81,463,432.9647657,2935.350551,62.43243243,183261.075,84,59,46,25,13,21,9,female
30,200,Asia,71,560,366.1306865,3443.858387,76.78125,264423.7518,83,75,74,8,1,25,3,female
61,4000,Asia,66,529,333.3240179,3197.484489,67.2,214870.9577,73,68,68,5,0,24,2,female
31,19700,Asia,92,519,508.4501668,3385.728655,50.89795918,172326.6789,88,63,51,25,12,13,3,female
62,17200,Asia,57,395,277.6324012,2303.991556,51.70454545,119126.8361,74,63,55,11,8,20,1,female
62,17000,Unknown,58,457,289.1465005,2677.097315,33.76470588,90391.40345,87,60,51,27,9,19,2,female
62,15800,Asia,50,450,242.4407955,2539.735285,28.5,72382.45563,77,53,49,24,4,12,1,female
62,17200,AsiaEurope,61,415,301.7363383,2461.255995,59.90384615,147438.7005,73,54,41,19,13,20,1,female
109,31700,Asia,98,657,552.6400215,4345.864368,70.34482759,305709.0797,113,77,54,36,23,21,2,female
919,4000,Asia,75,457,393.7950768,2846.570142,41.87096774,119188.6466,82,48,48,34,0,12,2,female
140,4000,Asia,74,473,386.1246381,2937.071442,65.84848485,193401.7043,97,50,36,47,14,15,2,female
296,19000,AsiaEurope,67,404,341.8710649,2450.700033,37.05769231,90817.28776,69,54,46,15,8,18,2,female
62,900,Europe,72,600,372.3949821,3701.955001,90.52941176,335135.8086,82,68,57,14,11,32,2,female
78,15900,Asia,87,459,473.5443757,2957.311065,37.13636364,109823.7791,75,56,52,19,4,20,2,female
46,9500,Europe,73,491,380.0574174,3039.203858,81.29032258,247057.862,81,63,51,18,12,20,1,female
108,27300,Asia,100,724,567.9056641,4810.151881,54.02459016,259866.484,82,75,75,7,0,37,4,female
62,11900,Asia,82,433,439.3544556,2752.820018,38.0952381,104869.334,84,53,46,31,7,16,2,female
46,1100,AsiaEurope,65,465,328.3421192,2800.401033,68.25,191127.3705,67,51,45,16,6,21,2,female
187,31600,Asia,73,485,378.9461511,3002.064911,68.4,205341.2399,75,60,60,15,0,22,4,female
46,11800,Asia,108,566,625.4073436,3823.266326,41.68181818,159360.6919,69,46,45,23,1,22,4,female
139,32100,Asia,59,463,290.159225,2723.663732,57.91304348,157735.6561,98,78,69,20,9,17,3,female
140,3900,Asia,68,484,346.3298602,2946.332015,74,218028.5691,59,52,52,7,0,18,1,female
171,4000,Asia,68,484,346.3298602,2946.332015,74,218028.5691,59,52,52,7,0,18,1,female
234,15800,Unknown,66,486,336.5164318,2937.575542,36.75,107955.9012,71,46,41,25,5,10,1,female
124,63100,Asia,46,501,242.2149912,2767.30454,22,60880.69988,88,57,46,31,11,21,4,female
46,9100,AsiaEurope,66,580,333.3240179,3505.748589,81,283965.6357,102,91,89,11,2,26,1,female
810,13300,Asia,99,634,557.6636341,4203.012097,42.09433962,176923.0187,83,55,50,28,5,24,5,female
62,16100,Asia,65,507,327.3557123,3053.340481,56.82142857,173495.1681,107,56,56,51,0,13,3,female
62,4200,Asia,66,406,333.3240179,2454.024012,54,132517.2967,84,51,41,33,10,17,3,female
62,32300,Asia,76,621,398.842491,3879.962986,76,294877.1869,89,67,60,22,7,24,3,female
31,300,Asia,99,587,561.1962231,3891.432336,39.55737705,153934.8562,98,62,52,36,10,14,3,female
93,16900,Asia,80,472,425.7903187,2983.950061,51.51282051,153711.6839,85,50,44,35,6,14,1,female
46,15900,Europe,52,486,247.1756287,2770.413703,23.44736842,64958.91077,100,69,50,31,19,27,2,female
62,16800,Asia,0,0,0,0,0,0,80,50,44,30,6,12,1,female
31,700,AsiaEurope,73,471,380.0574174,2915.407367,75.19354839,219219.8249,78,55,51,23,4,17,1,female
46,19500,Asia,75,479,392.2479866,2983.604153,48.75,145450.7024,67,57,57,10,0,11,2,female
62,8600,AsiaEurope,85,563,460.2145365,3608.487097,58.5,211096.4952,102,44,32,58,12,20,3,female
61,15800,Asia,77,637,405.551932,3991.943026,48.23076923,192534.4829,115,67,62,48,5,19,3,female
108,19500,Asia,67,554,341.2590864,3360.613412,61.48148148,206615.4912,93,57,49,36,8,19,3,female
139,75900,Asia,62,385,309.4603455,2292.365579,29.29166667,67147.20843,109,63,33,46,30,17,2,female
61,800,Europe,77,419,406.0022373,2625.783561,51,133914.9616,74,62,57,12,5,17,3,female
93,16600,Asia,100,640,565.1081736,4252.067961,44.18181818,187864.0936,92,64,64,28,0,31,5,female
31,16000,Asia,83,583,446.5546348,3716.647988,78.75,292686.0291,85,51,48,34,3,18,3,female
77,700,North America,68,486,347.0121354,2958.506941,66.56896552,196944.7465,83,69,58,14,11,22,1,female
108,47400,Asia,88,580,480.5611817,3746.470339,75.02380952,281074.4771,99,73,59,26,14,25,10,female
93,5900,Asia,98,602,552.6400215,3982.055326,51.03448276,203222.1339,83,49,46,34,3,19,4,female
296,15900,Asia,75,534,392.9423377,3326.189181,52.18181818,173566.5991,115,67,40,48,27,26,6,female
171,16000,Asia,66,553,336.5164318,3342.549948,64.75,216430.1091,97,53,33,44,20,20,7,female
592,16000,Asia,81,540,432.75063,3423.519002,76.38157895,261493.7869,94,50,42,44,8,19,3,female
78,15800,AsiaEurope,92,567,508.1677,3698.859629,92,340295.0859,85,66,58,19,8,23,4,female
61,15700,Asia,0,0,0,0,0,0,91,68,61,23,7,27,4,female
62,15700,Asia,0,0,0,0,0,0,91,68,61,23,7,27,4,female
78,31900,Asia,80,575,426.3322913,3635.108655,58.90909091,214140.9462,92,68,60,24,8,24,3,female
249,63300,Asia,75,560,394.3401072,3488.138467,54.75,190975.5811,65,57,54,8,3,19,3,female
78,900,Asia,70,639,359.7107722,3916.611848,88.69354839,347378.2024,101,71,62,30,9,28,1,female
46,900,Europe,67,511,340.3026944,3099.771576,75.34482759,233551.755,88,65,48,23,17,23,3,female
171,31600,AsiaEurope,74,673,385.8508604,4178.962115,51.76470588,216322.7448,129,60,35,69,25,21,2,female
109,16000,Unknown,63,396,314.1308434,2367.00285,46.875,110953.2586,118,80,55,38,25,22,2,female
61,36100,AsiaEurope,90,491,494.5555318,3187.49987,46.375,147820.3065,98,54,46,44,8,10,2,female
483,15900,Asia,66,535,333.6312234,3233.750854,52.94827586,171221.5323,96,57,44,39,13,26,3,female
46,8200,Asia,96,712,536.4270818,4688.493301,83.82352941,393006.0561,100,77,72,23,5,25,2,female
109,31600,Asia,61,340,302.2137048,2016.450695,28.08,56621.93551,89,52,42,37,10,18,2,female
62,18100,Asia,83,631,448.094519,4022.649881,85.75,344942.2273,119,90,89,29,1,28,6,female
514,20000,Asia,84,582,453.2640759,3720.32874,86.53846154,321951.5256,108,77,63,31,14,28,10,female
529,700,Asia,81,680,432.9647657,4311.098002,93.94594595,405010.1799,103,95,90,8,5,31,4,female
46,4000,Europe,85,517,461.2380824,3313.655114,70.77777778,234533.1453,115,84,65,31,19,21,7,female
62,32900,AsiaEurope,71,628,365.6422056,3862.041191,62.22857143,240329.3061,85,65,58,20,7,19,1,female
748,19800,Asia,74,606,385.6555921,3762.92874,57.38571429,215938.3535,83,67,62,16,5,29,4,female
78,26700,Asia,105,688,600.5529308,4619.400916,45.47368421,210061.1785,107,76,70,31,6,36,5,female
592,16000,Asia,84,597,453.092115,3816.213501,81.95,312738.6964,101,57,49,44,8,22,3,female
624,4400,Asia,86,612,466.7930215,3932.87403,58.7195122,230936.4446,97,54,50,43,4,23,3,female
61,700,Europe,55,549,282.613175,3173.966483,56.22222222,178447.4489,100,57,47,43,10,11,4,female
685,63100,Asia,45,430,224.4867643,2361.496831,24,56675.92395,107,46,14,61,32,16,2,female
62,18100,Asia,83,631,448.094519,4022.649881,85.75,344942.2273,125,90,89,35,1,28,6,female
46,9100,Europe,41,432,200.7497745,2314.462466,18.5,42817.55562,132,61,23,71,38,18,3,female
46,19900,Asia,100,619,566.2402295,4112.546981,61.55172414,253134.3573,78,53,48,25,5,19,2,female
61,15900,Asia,107,874,616.2935606,5892.042146,63.87096774,376330.4338,114,70,65,44,5,21,3,female
46,4100,Asia,85,535,460.0105131,3429.024151,70.3125,241103.2606,99,81,77,18,4,23,3,female
62,31500,Asia,99,700,557.3135919,4640.549634,53.9,250125.6253,81,56,56,25,0,27,7,female
77,4400,Unknown,72,453,372.5956925,2794.976026,50.81818182,142035.5998,108,77,63,31,14,20,3,female
109,1500,Unknown,71,685,369.344822,4212.576777,63.17307692,266121.4368,107,81,77,26,4,25,4,female
62,31400,Unknown,89,476,487.9979062,3082.449113,57.55102041,177398.0918,102,79,67,23,12,20,1,female
46,4100,Asia,81,555,433.2506894,3518.616752,73.75,259497.9854,109,80,66,29,14,25,5,female
483,31700,AsiaAfrica,76,630,401.9471249,3936.194333,55.9137931,220087.5556,106,68,66,38,2,24,3,female
31,100,AsiaEurope,75,732,392.6333688,4559.495281,112.75,514083.093,121,111,104,10,7,31,5,female
592,1700,South America,83,601,446.2065082,3831.398698,69.3375,265659.6072,92,71,64,21,7,28,4,female
61,47300,Asia,109,656,633.6071054,4439.928917,50.34558824,223530.8331,114,38,29,76,9,11,2,female
77,31400,Asia,38,175,162.6452839,918.3873149,25.3,23235.19907,102,70,67,32,3,15,2,female
46,4000,Asia,107,619,615.8588276,4172.968065,64.47540984,269053.8262,107,65,47,42,18,28,4,female
140,31800,Asia,53,485,268.7443162,2778.04142,26.88888889,74698.44708,117,89,85,28,4,25,4,female
639,253100,Asia,99,737,558.1897755,4885.835829,71.25,348115.8028,92,67,67,25,0,36,11,female
156,192800,Asia,84,703,452.9546635,4493.799148,64,287603.1455,122,83,78,39,5,23,4,female
62,15800,Asia,76,603,399.4510684,3767.500291,44.47058824,167542.9541,126,67,48,59,19,18,3,female
31,700,Europe,70,548,362.4264239,3358.847093,67.69230769,227368.1109,111,66,56,45,10,15,5,female
171,31600,Asia,99,856,557.6636341,5674.729267,68.56603774,389093.701,80,58,51,22,7,25,4,female
61,36200,AsiaEurope,72,371,372.8771238,2289.042176,53.125,121605.3656,110,56,50,54,6,14,1,female
405,800,Asia,84,652,454.1955001,4167.79096,71.33333333,297302.4218,101,46,28,55,18,21,3,female
124,27800,Asia,101,796,571.5436477,5299.93634,65.79591837,348714.1788,121,88,86,33,2,41,8,female
61,2400,Asia,106,681,609.3751625,4581.71383,62.4516129,286135.4185,114,70,51,44,19,31,5,female
62,5000,Asia,100,720,565.1081736,4783.576457,87.13636364,416823.4576,144,95,83,49,12,28,8,female
233,31800,Unknown,63,623,316.1697866,3723.845392,47.9375,178511.8385,135,77,61,58,16,19,3,female
46,4100,Asia,113,772,658.4538637,5265.178159,48.53225806,255530.9852,114,87,81,27,6,43,12,female
62,15900,Asia,84,591,452.9890166,3777.859597,59.59302326,225134.0748,138,68,47,70,21,23,5,female
